Row,udp,select,bin,run,poll,media,sys,dev,etc,usr,root,host,brk,boot,mkdir,write,connect,tcp,clone_API,proc,read,var,network_http,File_IO,kill_API,accept,home,munmap,mnt,opt,rename,srv,mmap,chdir_API,network_connection,execve_API,Normal,Attack
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1746,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1810,0,0 ,1 
0 ,0,42,0,0,166,0,0,0,288,0,0,0,0,0,0,0,0,1687,0,0,0,264,16,688,0,43,0,64,0,0,0,0,64,32,1751,0,0 ,1 
0 ,0,38,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,160,0,0,0,252,0,0,0,0,0,0,0,0,1566,0,0,0,231,14,602,0,45,0,56,0,0,0,0,56,28,1622,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,132,0,0,0,216,0,0,0,0,0,0,0,0,1314,0,0,0,198,12,516,0,36,0,48,0,0,0,0,48,24,1362,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1746,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1810,0,0 ,1 
0 ,0,41,0,0,368,0,0,0,828,0,0,0,0,0,0,0,0,4082,0,0,0,793,50,2012,0,89,0,184,0,0,0,0,186,92,4266,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,43,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,170,0,0,0,288,0,0,0,0,0,0,0,0,1710,0,0,0,264,16,688,0,44,0,64,0,0,0,0,64,32,1774,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,39,0,0,132,0,0,0,216,0,0,0,0,0,0,0,0,1314,0,0,0,198,12,516,0,36,0,48,0,0,0,0,48,24,1362,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,158,0,0,0,270,0,0,0,0,0,0,0,0,1564,0,0,0,263,15,663,0,43,0,60,0,0,0,0,60,30,1626,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1749,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1813,0,0 ,1 
0 ,0,39,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,244,0,0,0,504,0,0,0,0,0,0,0,0,2621,0,0,0,479,30,1221,0,62,0,112,0,0,0,0,112,56,2733,0,0 ,1 
0 ,0,40,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1744,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1808,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,370,0,0,0,828,0,0,0,0,0,0,0,0,4087,0,0,0,793,50,2012,0,89,0,184,0,0,0,0,186,92,4271,0,0 ,1 
0 ,0,44,0,0,262,0,0,0,540,0,0,0,0,0,0,0,0,2808,0,0,0,512,32,1307,0,66,0,120,0,0,0,0,122,60,2928,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1748,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1812,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1746,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1810,0,0 ,1 
0 ,0,43,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,262,0,0,0,540,0,0,0,0,0,0,0,0,2812,0,0,0,512,32,1307,0,64,0,120,0,0,0,0,120,60,2932,0,0 ,1 
0 ,0,40,0,0,152,0,0,0,252,0,0,0,0,0,0,0,0,1520,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1576,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,170,0,0,0,288,0,0,0,0,0,0,0,0,1713,0,0,0,264,16,688,0,45,0,64,0,0,0,0,64,32,1777,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1750,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1814,0,0 ,1 
0 ,0,42,0,0,174,0,0,0,288,0,0,0,0,0,0,0,0,1739,0,0,0,264,16,688,0,46,0,64,0,0,0,0,64,32,1803,0,0 ,1 
0 ,0,42,0,0,162,0,0,0,270,0,0,0,0,0,0,0,0,1590,0,0,0,263,15,663,0,43,0,60,0,0,0,0,60,30,1652,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,42,0,0,392,0,0,0,864,0,0,0,0,0,0,0,0,4314,0,0,0,826,52,2098,0,96,0,192,0,0,0,0,194,96,4506,0,0 ,1 
0 ,0,42,0,0,262,0,0,0,540,0,0,0,0,0,0,0,0,2805,0,0,0,512,32,1307,0,65,0,120,0,0,0,0,120,60,2925,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,40,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1749,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1813,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,41,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,44,0,0,174,0,0,0,288,0,0,0,0,0,0,0,0,1739,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1803,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1525,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1581,0,0 ,1 
0 ,0,42,0,0,242,0,0,0,504,0,0,0,0,0,0,0,0,2602,0,0,0,479,30,1221,0,61,0,112,0,0,0,0,112,56,2714,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1749,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1813,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1748,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1812,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1746,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1810,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,200,0,0,0,360,0,0,0,0,0,0,0,0,2051,0,0,0,362,21,903,0,51,0,80,0,0,0,0,80,42,2137,0,0 ,1 
0 ,0,38,0,0,348,0,0,0,792,0,0,0,0,0,0,0,0,3870,0,0,0,760,48,1926,0,84,0,176,0,0,0,0,178,88,4046,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1749,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1813,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,152,0,0,0,252,0,0,0,0,0,0,0,0,1520,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1576,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,132,0,0,0,216,0,0,0,0,0,0,0,0,1314,0,0,0,198,12,516,0,36,0,48,0,0,0,0,48,24,1362,0,0 ,1 
0 ,0,44,0,0,248,0,0,0,504,0,0,0,0,0,0,0,0,2641,0,0,0,479,30,1221,0,64,0,112,0,0,0,0,112,56,2753,0,0 ,1 
0 ,0,42,0,0,160,0,0,0,252,0,0,0,0,0,0,0,0,1570,0,0,0,231,14,602,0,44,0,56,0,0,0,0,56,28,1626,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,39,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,41,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,44,0,0,284,0,0,0,576,0,0,0,0,0,0,0,0,3033,0,0,0,545,34,1393,0,72,0,128,0,0,0,0,128,64,3161,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,42,0,0,158,0,0,0,270,0,0,0,0,0,0,0,0,1568,0,0,0,263,15,663,0,41,0,60,0,0,0,0,60,30,1630,0,0 ,1 
0 ,0,41,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1521,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1577,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1528,0,0,0,263,15,645,0,42,0,56,0,0,0,0,56,30,1590,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,43,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,41,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1527,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1583,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,38,0,0,132,0,0,0,216,0,0,0,0,0,0,0,0,1314,0,0,0,198,12,516,0,36,0,48,0,0,0,0,48,24,1362,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,262,0,0,0,540,0,0,0,0,0,0,0,0,2812,0,0,0,512,32,1307,0,64,0,120,0,0,0,0,120,60,2932,0,0 ,1 
0 ,0,40,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1750,0,0,0,264,16,688,0,46,0,64,0,0,0,0,64,32,1814,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,170,0,0,0,288,0,0,0,0,0,0,0,0,1710,0,0,0,264,16,688,0,44,0,64,0,0,0,0,64,32,1774,0,0 ,1 
0 ,0,44,0,0,132,0,0,0,216,0,0,0,0,0,0,0,0,1314,0,0,0,198,12,516,0,36,0,48,0,0,0,0,48,24,1362,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,262,0,0,0,540,0,0,0,0,0,0,0,0,2814,0,0,0,512,32,1307,0,66,0,120,0,0,0,0,120,60,2934,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1746,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1810,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,38,0,0,132,0,0,0,216,0,0,0,0,0,0,0,0,1313,0,0,0,198,12,516,0,35,0,48,0,0,0,0,48,24,1361,0,0 ,1 
0 ,0,39,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,40,0,0,152,0,0,0,252,0,0,0,0,0,0,0,0,1520,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1576,0,0 ,1 
0 ,0,40,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1749,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1813,0,0 ,1 
0 ,0,42,0,0,163,0,0,0,273,0,0,0,0,0,0,0,0,1613,0,0,0,263,15,666,0,44,0,60,0,0,0,0,60,30,1677,0,0 ,1 
0 ,0,42,0,0,132,0,0,0,216,0,0,0,0,0,0,0,0,1314,0,0,0,198,12,516,0,36,0,48,0,0,0,0,48,24,1362,0,0 ,1 
0 ,0,40,0,0,160,0,0,0,252,0,0,0,0,0,0,0,0,1570,0,0,0,231,14,602,0,44,0,56,0,0,0,0,56,28,1626,0,0 ,1 
0 ,0,44,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,44,0,0,168,0,0,0,288,0,0,0,0,0,0,0,0,1692,0,0,0,263,15,684,0,44,0,64,0,0,0,0,64,32,1756,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,41,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,48,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,44,0,0,176,0,0,0,288,0,0,0,0,0,0,0,0,1752,0,0,0,264,16,688,0,47,0,64,0,0,0,0,64,32,1816,0,0 ,1 
0 ,0,40,0,0,154,0,0,0,252,0,0,0,0,0,0,0,0,1533,0,0,0,231,14,602,0,42,0,56,0,0,0,0,56,28,1589,0,0 ,1 
0 ,0,42,0,0,138,0,0,0,216,0,0,0,0,0,0,0,0,1353,0,0,0,198,12,516,0,39,0,48,0,0,0,0,48,24,1401,0,0 ,1 
